code,subject,number,designator,name,rating,workload,Hu,So,Sc,WR,L,QR,skills,areas,num_students
FREN 381,FREN,381,NA,"Paris, Capital of the 19th C",4.12,3.56,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,L,Hu,14
FREN 388,FREN,388,NA,FeminineVoices in FrenchLit TR,4.31,2.5300000000000002,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,10
FREN 400,FREN,400,NA,Chartres Cathedral,3.8200000000000003,3.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,13
FREN 419,FREN,419,NA,The Myths of Versailles,4.42,3.9,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,L,Hu,13
FREN 491,FREN,491,NA,The Senior Essay,4.18,4.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,1
G&G 010,G&G,10,NA,"Earth,Resources,Energy&Envirmt",4.43,2.18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,18
G&G 100,G&G,100,NA,Natural Disasters,3.77,2.8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,75
G&G 110,G&G,110,NA,Dynamic Earth,3.41,2.58,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,15
G&G 111L,G&G,111,L,DynamicEarthLab&FieldMethods,3.98,1.94,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,14
G&G 126L,G&G,126,L,Lab for the History of Life,4.04,2.11,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,4
G&G 140,G&G,140,NA,AtmosphereOcean&ClimateChange,3.7,3.19,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,QR,Sc,27
G&G 212,G&G,212,NA,Global Tectonics,4.08,2.49,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,9
G&G 216,G&G,216,NA,GlobalWarming: Climate Physics,3.92,2.38,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,23
G&G 220,G&G,220,NA,Petrology and Mineralogy,4.1,3.35,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,2
G&G 232,G&G,232,NA,Earth Surface Processes,3.5700000000000003,2.77,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,6
G&G 247,G&G,247,NA,Partial Differential Equations,3.41,2.75,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,13
G&G 274,G&G,274,NA,Fossil Fuels and World Energy,3.79,2.47,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,49
G&G 301,G&G,301,NA,Introduction to Geochemistry,3.19,3.41,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,QR,Sc,9
G&G 310,G&G,310,NA,Isotope Geochemistry,3.5,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,QR,Sc,10
G&G 313,G&G,313,NA,Invertebrate Paleontology,4.5,2.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,7
G&G 319,G&G,319,NA,Physics&ChemOfEarthMaterials,4,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,QR,Sc,11
G&G 322,G&G,322,NA,Physics of Weather and Climate,3.5,2.96,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,QR,Sc,10
G&G 325,G&G,325,NA,Vertebrate Paleontology,5,2.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,5
G&G 326,G&G,326,NA,IntroToEarth&PlanetaryPhysics,3.92,2.58,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,QR,Sc,1
G&G 335,G&G,335,NA,Physical Oceanography,2.68,2.75,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,QR,Sc,9
G&G 342,G&G,342,NA,IntroEarth&EnvironmentlPhysics,4,2.39,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,QR,Sc,13
G&G 402,G&G,402,NA,Paleoclimates,4.23,2.48,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,16
G&G 421,G&G,421,NA,Geophysical Fluid Dynamics,3.67,3.42,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,QR,Sc,5
G&G 490,G&G,490,NA,Research and Senior Thesis,4.31,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,6
G&G 491,G&G,491,NA,Research and Senior Thesis,4.58,4.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,6
G&G 492,G&G,492,NA,The Senior Essay,4.38,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,1
GLBL 101,GLBL,101,NA,Gateway to Global Affairs,3.58,2.84,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,84
GLBL 121,GLBL,121,NA,Applied Quantitative Analysis,3.92,3.11,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,104
GLBL 122,GLBL,122,NA,Applied Quant Analysis II,3.8200000000000003,3.11,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,44
GLBL 193,GLBL,193,NA,Epidemiology & Public Health,4,2.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,26
GLBL 195,GLBL,195,NA,Logic of Experiments,4.68,3.74,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,15
GLBL 223,GLBL,223,NA,GlobalHealthChallengs&Response,3.99,2.63,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,56
GLBL 225,GLBL,225,NA,ApproachesInternatlDevelopment,2.77,3.22,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,QR,So,60
GLBL 236,GLBL,236,NA,Politics of Int'l Cooperation,4.45,3.21,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,22
GLBL 244,GLBL,244,NA,The Politics of Fascism,4.66,3.26,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,15
GLBL 250,GLBL,250,NA,Lessons of the Past,3.5,3.42,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,13
GLBL 261,GLBL,261,NA,Civil Conflict,4.07,3.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,16
GLBL 268,GLBL,268,NA,Intro International Relations,4,3.47,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,88
GLBL 271,GLBL,271,NA,Middle East Politics,4.27,2.8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,21
GLBL 274,GLBL,274,NA,Terrorism,4.3,3.12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,18
GLBL 275,GLBL,275,NA,ApproachesTo InternatlSecurity,3.19,3.2800000000000002,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,55
GLBL 279,GLBL,279,NA,Global Governance,3.7800000000000002,2.43,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,11
GLBL 284,GLBL,284,NA,MassAtrocitiesGlobalPolitics,4.21,3.21,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,16
GLBL 288,GLBL,288,NA,Civil-Military Relations,4.6,3.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,11
GLBL 289,GLBL,289,NA,War and Peace in N Ireland,4,2.83,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,14
GLBL 315,GLBL,315,NA,Economics of the EU,4.59,2.63,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,16
GLBL 341,GLBL,341,NA,The Geopolitics of Democracy,4.5600000000000005,3.2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,16
GLBL 342,GLBL,342,NA,Studies in Grand Strategy I,3.93,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Hu, So",18
GLBL 344,GLBL,344,NA,Studies in Grand Strategy II,3.86,3.19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,18
GLBL 346,GLBL,346,NA,FourConflicts HumanRights Lens,4,2.64,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,15
GLBL 353,GLBL,353,NA,"Sex, Markets, and Power",4.3,3.09,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,130
GLBL 355,GLBL,355,NA,"USA, China, and Korean Crisis",4.15,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,16
GLBL 366,GLBL,366,NA,Politics of Global Health,3.5300000000000002,2.79,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,16
GLBL 376,GLBL,376,NA,Asia Now: HumRightsGlblization,3.62,2.2800000000000002,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Hu, So",22
GLBL 381,GLBL,381,NA,Strategy,4.49,3.4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,WR,So,13
GLBL 388,GLBL,388,NA,American Foreign Policy,4.52,2.62,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,19
GLBL 390,GLBL,390,NA,"Cybersecurity, Cyberwar & IR",4.38,3.16,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,WR,So,18
GLBL 392,GLBL,392,NA,IntelligenceEspionage&FrgnPlcy,4.31,3.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,67
GLBL 395,GLBL,395,NA,Data Governance in Digital Age,4.59,2.79,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,42
GLBL 398,GLBL,398,NA,Yale and the World,4.5,3.25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,5
GLBL 460,GLBL,460,NA,TurningPointsAmerForeignPolicy,4.55,3.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,18
GLBL 499,GLBL,499,NA,Senior Capstone Project,4.06,3.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,11
GMAN 100,GMAN,100,NA,German for Reading,3.26,2.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,14
GMAN 102,GMAN,102,NA,Reading Yiddish,4.02,2.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,3
GMAN 110,GMAN,110,NA,Elementary German I,4.09,3.2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,8
GMAN 120,GMAN,120,NA,Elementary German II,3.84,3.33,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,6
GMAN 125,GMAN,125,NA,Intensive German I,4.45,3.73,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,8
GMAN 130,GMAN,130,NA,Intermediate German I,3.56,3.35,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,5
GMAN 140,GMAN,140,NA,Intermediate German II,3.87,3.33,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,7
GMAN 145,GMAN,145,NA,Intensive German II,4.58,3.65,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,11
GMAN 151,GMAN,151,NA,ExplContempGermanCulture,3.96,3.34,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,6
GMAN 152,GMAN,152,NA,Contemporary Germany,4.25,3.07,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,L,Hu,16
GMAN 162,GMAN,162,NA,Pre-1945GermanCulture&Hist,3.47,2.51,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,L,Hu,5
GMAN 163,GMAN,163,NA,The Afro-German Experience,4.67,3.5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,L,Hu,7
GMAN 173,GMAN,173,NA,Intro to German Lyric Poetry,4.19,3.11,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,L,Hu,8
GMAN 176,GMAN,176,NA,Narratives of the Uncanny,3.67,1.67,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,L,Hu,6
GMAN 208,GMAN,208,NA,GrmanyUnifctiontoRefugeeCrisis,4.38,3.79,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,12
GMAN 226,GMAN,226,NA,The Faust Tradition,4.39,3.2800000000000002,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,3
GMAN 381,GMAN,381,NA,Kant's Critique of Pure Reason,3.9699999999999998,3.36,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,20
GMAN 493,GMAN,493,NA,The Senior Essay Tutorial,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,5
GREK 110,GREK,110,NA,The Elements of Greek Grammar,4.12,3.81,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,6
GREK 120,GREK,120,NA,GreekGrammar Review & Readings,3.76,3.7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,5
GREK 125,GREK,125,NA,Intensive Beginning Greek,4.69,4.46,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,8
GREK 131,GREK,131,NA,Greek Prose: An Introduction,3.94,3.51,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,12
GREK 141,GREK,141,NA,Homer: An Introduction,4.41,3.38,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,6
GREK 419,GREK,419,NA,Helen After Troy,4.49,3.76,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,12
GREK 443,GREK,443,NA,Homer's Iliad,4.55,3.84,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,L,Hu,9
HEBR 110,HEBR,110,NA,Elementary Modern Hebrew I,4.4,3.8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,3
HEBR 120,HEBR,120,NA,Elementary Modern Hebrew II,4.16,3.51,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,6
HEBR 130,HEBR,130,NA,Intermediate Modern Hebrew I,4.01,3.2800000000000002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,5
HEBR 140,HEBR,140,NA,Intermediate Modern Hebrew II,4.19,3.67,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,5
HEBR 150,HEBR,150,NA,AdvModernHebrew:IsraeliSociety,3.93,2.65,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,5
HEBR 158,HEBR,158,NA,Contemp IsraeliSociety in Film,4.22,3.22,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,L,Hu,5
HEBR 162,HEBR,162,NA,Israel in Ideology & Practice,4.07,2.47,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,5
HEBR 167,HEBR,167,NA,Creative Writing in Hebrew,4,3.17,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,6
HIST 006,HIST,6,NA,Medicine&SocietyInAmericanHist,3.5,3.18,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,16
HIST 017,HIST,17,NA,American Indians in Higher Ed,4.1,2.5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,12
HIST 022,HIST,22,NA,What History Teaches,4.26,4.14,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,19
HIST 033,HIST,33,NA,London&Paris Fashion since1750,3.5700000000000003,2.85,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,13
HIST 055,HIST,55,NA,A History of Modern London,3.5300000000000002,2.73,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,12
HIST 072,HIST,72,NA,The History of World History,4.24,3.1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,16
HIST 081,HIST,81,NA,NationalistMythsModMiddleEast,3,3.33,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,14
HIST 090,HIST,90,NA,The History of Sport,4.62,3.64,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,15
HIST 101,HIST,101,NA,The World Circa 1000,2.76,2.21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,28
HIST 106J,HIST,106,J,American Exceptionalisms,3.98,3.1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,14
HIST 107J,HIST,107,J,The United States Global 1970s,3.83,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,6
HIST 108J,HIST,108,J,Trans Hist,4.19,3.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,14
HIST 113J,HIST,113,J,"Women, Gender, and Work",3.38,3.9,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,6
HIST 120J,HIST,120,J,NYIntellectualsArgument,4.88,3.88,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,2
HIST 123J,HIST,123,J,Words of Nations,4.03,3.38,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,10
HIST 127J,HIST,127,J,Building the American State,3.83,3.38,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,3
HIST 128J,HIST,128,J,Race/DiseaseAmericanMedicine,3.95,3.45,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,15
HIST 134J,HIST,134,J,Yale and America,4.48,2.62,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,19
HIST 135J,HIST,135,J,Age of Hamilton and Jefferson,4.35,3.81,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,15
HIST 140,HIST,140,NA,PublicHealthInAmerica1793toPre,3.46,2.64,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,139
HIST 149J,HIST,149,J,A History of the Border Wall,4.06,3.5300000000000002,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,10
HIST 150J,HIST,150,J,Healthcare for the Urban Poor,3.98,3.37,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,NA,16
HIST 154J,HIST,154,J,Representative U. S. Politics,4.05,3.8200000000000003,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,14
HIST 164J,HIST,164,J,"Foxes, Hedgehogs, and History",4.19,3.65,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,20
HIST 167J,HIST,167,J,Congress in Light of History,3.88,2.73,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,18
HIST 168J,HIST,168,J,"Quebec & Canada, 1791-Present",4.07,2.73,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,15
HIST 176J,HIST,176,J,ReproductiveHlthGender&PowerUS,4.66,3.08,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,17
HIST 179J,HIST,179,J,Science and Religion,3.62,3.24,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,11
HIST 191J,HIST,191,J,Womens Grssrts Pol Post WII US,3.84,4.15,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,7
HIST 194J,HIST,194,J,Cit/Race/PubHealth U.S. Hist,4.38,3.25,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,8
HIST 195J,HIST,195,J,Hlth&Incarceration in US Hist,3.86,3.29,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,17
HIST 202,HIST,202,NA,EuropeanCivilization 1648-1945,3.8200000000000003,2.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,29
HIST 205J,HIST,205,J,Law and Justice in Middle Ages,3.91,2.89,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,6
HIST 211,HIST,211,NA,"The Birth of Europe, 1000-1500",3.9,3.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,34
HIST 214J,HIST,214,J,Modernism in Europe,3.83,2.67,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,8
HIST 215J,HIST,215,J,The Art of Biography,4.45,4.25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,19
HIST 216J,HIST,216,J,Eurasian Encounters before1500,4.25,2.84,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,10
HIST 222J,HIST,222,J,Russia and the Eurasian Steppe,4.46,3.3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,11
HIST 227,HIST,227,NA,Spanish Civil War:Words&Images,4.19,3.52,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,L,Hu,13
HIST 228,HIST,228,NA,Vikings,3.2,2.04,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,349
HIST 229,HIST,229,NA,OligarchytoDemocracyBritain,4.07,2.7199999999999998,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,12
HIST 229J,HIST,229,J,"London, 1560-1760",4.32,2.9699999999999998,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,14
HIST 231,HIST,231,NA,What was Enlightenment?,4.28,2.89,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,53
HIST 231J,HIST,231,J,Collab&ResistanceInVichyFrance,4.48,3.55,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,15
HIST 232J,HIST,232,J,MedievalJewsChristians&Muslims,3.7199999999999998,2.91,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,7
HIST 233,HIST,233,NA,Eastern Christianities,3.38,2.69,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,55
HIST 237J,HIST,237,J,History of Modern Greece,3.98,2.96,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,9
HIST 239,HIST,239,NA,Britain's Empire,3.88,2.81,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,35
HIST 249,HIST,249,NA,Making European Culture Jewish,4.57,3.29,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,7
HIST 249J,HIST,249,J,Jewish Magic,4.44,3.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,6
HIST 253J,HIST,253,J,Early Modern Spain and Empires,4.27,3.03,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,9
HIST 256J,HIST,256,J,Imagining the Body Politic,4.1,3.29,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,3
HIST 260J,HIST,260,J,"Sex, Life, and Generation",4.33,2.86,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,9
HIST 263,HIST,263,NA,Eastern Europe to 1914,4.4,3.09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,62
HIST 267J,HIST,267,J,Holocaust Culture and Politics,4.39,3.23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,18
HIST 269J,HIST,269,J,History & Holocaust Testimony,4.3,2.98,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,13
HIST 271,HIST,271,NA,IntellectlHistrySinceNietzsche,4.21,2.58,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,145
HIST 275,HIST,275,NA,"France, 1789-1871",3.66,2.44,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,84
HIST 276,HIST,276,NA,France Since 1871,3.87,2.75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,52
HIST 277J,HIST,277,J,Memory&History inModern Europe,4.59,4.33,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,15
HIST 280,HIST,280,NA,Catholic IntellectualTradition,4.35,2.93,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,31
HIST 281,HIST,281,NA,"Christian Mysticism, 1200-1700",4.09,2.8200000000000003,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,15
HIST 287J,HIST,287,J,Sexual Minorities,4.5,2.4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,14
HIST 289J,HIST,289,J,Collecting Nature&Art,4.04,3.18,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,16
HIST 290,HIST,290,NA,Russia from the 9th C to 1801,4.13,2.81,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,13
HIST 292J,HIST,292,J,Democracy & French Revolution,4.29,3.71,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,10
HIST 299J,HIST,299,J,Intellectuals &Power in Europe,4.14,3.11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,8
HIST 303,HIST,303,NA,Japan's Modern Revolution,4.41,2.81,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,66
HIST 313J,HIST,313,J,British Raj & Indian Nation,3.88,3.5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,16
HIST 330J,HIST,330,J,Modern Mexico,3.8,3.91,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,12
HIST 334,HIST,334,NA,Ideology in Palestine & Israel,4.55,3.09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,13
HIST 344J,HIST,344,J,The Middle East Before Oil,3.5,3.17,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,7
HIST 345,HIST,345,NA,Jews In Muslim Lands 7th-16thC,3.68,2.18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,28
HIST 347J,HIST,347,J,Great Game to the Great Satan,3.8200000000000003,3.49,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,12
HIST 351,HIST,351,NA,The Golden Age of Islam,3.33,2.9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,1
HIST 355,HIST,355,NA,Colonial Latin America,3.88,3.63,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,14
HIST 380,HIST,380,NA,The Making of the Modern ME,3.91,3.56,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,11
HIST 381J,HIST,381,J,"Wahhabism: Pol, Hist, Ethics",4.5,3.14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,16
HIST 382J,HIST,382,J,Vietnamese History to 1920,3.5,3.2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,4
HIST 387J,HIST,387,J,Islam in South Asia & Beyond,3.7800000000000002,2.99,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,4
HIST 388J,HIST,388,J,Slavery&Slave Trade in Africa,3.65,2.43,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,16
HIST 398J,HIST,398,J,Intro to Modern Ctr Asia,4.58,3.42,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,7
HIST 403J,HIST,403,J,Vaccination in Hist Perspect,4.46,2.91,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,17
HIST 419J,HIST,419,J,Gender and Science,4,2.8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,10
HIST 420J,HIST,420,J,Liberalism,4.21,3.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,18
HIST 445J,HIST,445,J,Natural History in History,3.5,3.75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,15
HIST 467J,HIST,467,J,"Cartography,Territory&Identity",4.24,4.15,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,14
